artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,uri_count,rank_mean,lowest_rank,highest_rank,rank_median,streams_mean,streams_max,streams_min,streams_median,streams_sum,first_date,last_date
Lil Wayne,Perfect Strangers,0.746,0.644,7.0,-2.605,1.0,0.232,0.4,0.0,0.095,0.542,146.178,spotify:track:4E3qImtJzRqLt8ZZyLceOE,249751.0,4.0,8.0,83.875,192.0,30.0,70.5,502452.25,1081091.0,253321.0,423636.5,4019618.0,2018-09-28,2018-10-05
Logic,100 Miles and Running (ft. Wale & John Lindahl),0.835,0.929,7.0,-3.595,1.0,0.0653,0.579,1.28e-06,0.38,0.96,119.047,spotify:track:4CstQ0SUkl0YkoeZkIZlIx,353453.0,4.0,7.0,97.28571428571429,159.0,44.0,89.0,408526.71428571426,780151.0,251630.0,335783.0,2859687.0,2018-09-28,2018-10-04
Logic,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",0.725,0.809,1.0,-4.941,1.0,0.309,0.134,0.0,0.369,0.755,90.991,spotify:track:6VDz4m1vEGHDDqQojf1mpc,487960.0,4.0,7.0,95.85714285714286,160.0,46.0,86.0,411862.71428571426,771137.0,251087.0,343048.0,2883039.0,2018-09-28,2018-10-04
Kodak Black,"If I'm Lyin, I'm Flyin",0.715,0.617,11.0,-5.558,0.0,0.24,0.0996,3.41e-06,0.186,0.283,176.117,spotify:track:7HdNB8nvJOBwHa8hIkzvxp,130929.0,4.0,29.0,106.03448275862068,190.0,39.0,98.0,366944.0344827586,750240.0,198589.0,317184.0,10641377.0,2018-09-28,2018-12-14
Logic,Thank You (ft. Lucy Rose & The RattPack),0.599,0.749,10.0,-7.12,1.0,0.269,0.169,3.03e-06,0.4,0.574,159.413,spotify:track:4ut9fdC5ncgcvCo0KaphNY,430427.0,4.0,3.0,108.33333333333333,172.0,49.0,104.0,428054.6666666667,733562.0,206352.0,344250.0,1284164.0,2018-09-28,2018-09-30
Logic,The Glorious Five,0.823,0.842,10.0,-7.539,0.0,0.0477,0.0359,0.0,0.381,0.396,91.995,spotify:track:066QkK1heGoXBUPBbcOhEG,216520.0,4.0,5.0,103.0,148.0,52.0,114.0,388928.6,697564.0,259874.0,311017.0,1944643.0,2018-09-28,2018-10-02
Logic,ICONIC (ft. Jaden Smith),0.388,0.777,1.0,-5.55,1.0,0.241,0.00575,0.0,0.288,0.192,175.933,spotify:track:1FmdAhS8FqRoEJ4jcSfuKZ,298133.0,4.0,8.0,92.875,179.0,54.0,82.5,407060.0,679076.0,263106.0,370764.5,3256480.0,2018-09-28,2018-10-05
Logic,YSIV,0.769,0.777,8.0,-6.066,0.0,0.312,0.072,0.0,0.11,0.696,91.022,spotify:track:3irKogkH8P1B1nONmEcHgY,369240.0,4.0,7.0,111.57142857142857,192.0,56.0,99.0,366501.0,659191.0,228162.0,311642.0,2565507.0,2018-09-28,2018-10-04
Lady Gaga,Shallow,0.572,0.385,7.0,-6.362,1.0,0.0308,0.371,0.0,0.231,0.323,95.799,spotify:track:2VxeLyX666F8uXCJ0dZF8B,215733.0,4.0,403.0,88.96277915632754,199.0,6.0,79.0,416585.2109181142,1310071.0,196912.0,363834.0,167883840.0,2018-09-28,2020-02-28
Logic,Ordinary Day (ft. Hailee Steinfeld),0.748,0.894,1.0,-6.67,1.0,0.0748,0.0224,0.0,0.143,0.839,157.988,spotify:track:2zIAPysksDdMAiG33qH6kW,188400.0,4.0,6.0,116.5,184.0,64.0,112.0,347219.8333333333,589398.0,230384.0,299390.5,2083319.0,2018-09-28,2018-10-03
Logic,One Day (ft. Ryan Tedder),0.546,0.871,10.0,-5.81,1.0,0.148,0.139,8.28e-05,0.104,0.303,189.723,spotify:track:7rKKh8AGVXuNXgLBpTBTFH,198107.0,4.0,6.0,122.33333333333333,183.0,70.0,119.0,330407.8333333333,551281.0,231267.0,282376.0,1982447.0,2018-09-28,2018-10-03
Logic,Street Dreams II,0.677,0.871,10.0,-6.128,0.0,0.273,0.0884,0.0,0.736,0.254,176.088,spotify:track:0Me3TlqFkaIzoZzAGU1EDh,266440.0,4.0,4.0,131.5,167.0,84.0,137.5,314495.5,485972.0,211961.0,280024.5,1257982.0,2018-09-28,2018-10-01
Logic,"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",0.626,0.852,2.0,-6.261,1.0,0.303,0.0898,0.0,0.354,0.731,94.905,spotify:track:5xE8cBcKRjKEDdJwmh1ixN,260213.0,4.0,4.0,143.25,182.0,95.0,148.0,290763.5,437442.0,200451.0,262580.5,1163054.0,2018-09-28,2018-10-01
Logic,Legacy,0.692,0.791,7.0,-3.508,1.0,0.274,0.425,0.0,0.138,0.638,88.0,spotify:track:5mJAediEZEv8KKpWxrNIqf,351840.0,4.0,2.0,121.5,141.0,102.0,121.5,332841.0,399211.0,266471.0,332841.0,665682.0,2018-09-28,2018-09-29
Logic,Last Call,0.778,0.818,8.0,-5.29,0.0,0.33,0.301,0.0,0.101,0.812,86.947,spotify:track:202RUoPIUYZLyg6VtosWci,645667.0,4.0,2.0,128.0,152.0,104.0,128.0,319284.0,388519.0,250049.0,319284.0,638568.0,2018-09-28,2018-09-29
Lauv,There's No Way (feat. Julia Michaels),0.755,0.625,2.0,-7.114,1.0,0.0896,0.49,0.0,0.157,0.374,147.02,spotify:track:0WTN7om3lHG3yYMigwzBxl,174861.0,4.0,49.0,138.6530612244898,198.0,78.0,135.0,269596.36734693876,372374.0,195003.0,266765.0,13210222.0,2018-09-28,2018-11-21
Shawn Mendes,Lost In Japan - Remix,0.706,0.855,10.0,-5.377,1.0,0.215,0.0911,0.0,0.347,0.293,107.184,spotify:track:575NJxNUVDqwJGdzBrlLbv,201253.0,4.0,22.0,174.5909090909091,199.0,112.0,181.5,228862.5,370246.0,178502.0,223059.0,5034975.0,2018-09-28,2018-10-30
Juicy J,Neighbor (feat. Travis Scott),0.921,0.748,1.0,-5.093,1.0,0.13,0.00908,0.0,0.0798,0.801,139.979,spotify:track:2iicKPnvOKfbJZJZtuQnjy,162886.0,4.0,5.0,155.8,183.0,117.0,160.0,264635.2,358212.0,212619.0,251182.0,1323176.0,2018-09-28,2018-10-07
Lil Wayne,A Milli,0.673,0.695,6.0,-8.636,0.0,0.278,0.0387,0.00206,0.194,0.774,151.468,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,221840.0,4.0,2.0,165.5,186.0,145.0,165.5,254792.5,290548.0,219037.0,254792.5,509585.0,2018-09-28,2018-09-29
Lil Wayne,6 Foot 7 Foot,0.365,0.751,2.0,-5.429,1.0,0.304,0.000707,0.0,0.318,0.604,79.119,spotify:track:0z5ZPs57J2KERwM1tBM2GF,248587.0,4.0,1.0,161.0,161.0,161.0,161.0,267738.0,267738.0,267738.0,267738.0,267738.0,2018-09-28,2018-09-28
Kevin Gates,Money Long,0.784,0.711,2.0,-2.465,1.0,0.245,0.222,0.0,0.377,0.461,148.111,spotify:track:4eUsMWZO1Dpc0lQp4JsKXa,169459.0,4.0,3.0,172.0,184.0,151.0,181.0,225128.66666666666,250747.0,198889.0,225750.0,675386.0,2018-09-29,2018-10-01
Ava Max,Sweet but Psycho,0.719,0.704,1.0,-4.724,1.0,0.0476,0.0691,0.0,0.166,0.628,133.002,spotify:track:25sgk305KZfyuqVBQIahim,187436.0,4.0,315.0,98.68888888888888,200.0,30.0,82.0,342148.86984126986,590175.0,194559.0,346141.0,107776894.0,2018-10-02,2019-08-22
YoungBoy Never Broke Again,Murda (feat. Trippie Redd),0.691,0.566,4.0,-5.213,0.0,0.227,0.28,0.0,0.106,0.291,147.982,spotify:track:2CEXhYY4cGmjyTyZJw7Wo0,183682.0,4.0,2.0,185.5,189.0,182.0,185.5,231535.5,236094.0,226977.0,231535.5,463071.0,2018-10-03,2018-10-04
Halsey,Without Me,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,spotify:track:5p7ujcrUXASCNwRaWNHR1C,201661.0,4.0,548.0,76.64598540145985,200.0,5.0,76.5,557747.6624087591,1345243.0,195940.0,361613.0,305645719.0,2018-10-04,2020-04-12
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",0.753,0.686,1.0,-5.415,0.0,0.284,0.0677,0.0,0.193,0.886,132.055,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,194732.0,4.0,179.0,78.93854748603351,200.0,1.0,66.0,493755.2067039106,1813449.0,185588.0,421035.0,88382182.0,2018-10-05,2019-04-04
6ix9ine,STOOPID,0.724,0.685,3.0,-4.068,0.0,0.321,0.114,0.0,0.1,0.862,150.016,spotify:track:1KWLyoPChJrBQFscO8NW8D,143250.0,4.0,75.0,76.66666666666667,191.0,5.0,80.0,490579.37333333335,1459751.0,239000.0,373142.0,36793453.0,2018-10-05,2018-12-18
Lil Baby,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),0.859,0.506,10.0,-8.115,0.0,0.418,0.105,0.0,0.113,0.153,140.973,spotify:track:6PoKfDY78ih5OveWirggRX,187465.0,4.0,14.0,103.35714285714286,165.0,16.0,111.5,374163.4285714286,1043244.0,202294.0,319155.0,5238288.0,2018-10-05,2018-10-18
Lil Baby,Business Is Business (Lil Baby & Gunna),0.821,0.636,7.0,-6.038,0.0,0.0899,0.288,0.0,0.104,0.4,142.008,spotify:track:7roKDmJDOzkpfGpUQJ5EnL,162268.0,4.0,9.0,97.44444444444444,185.0,19.0,79.0,399623.6666666667,961616.0,203074.0,342955.0,3596613.0,2018-10-05,2018-10-15
Twenty One Pilots,Morph,0.734,0.607,8.0,-7.249,0.0,0.0806,0.0747,0.000577,0.0968,0.518,90.023,spotify:track:01vv2AjxgP4uUyb8waYO5Y,258853.0,4.0,14.0,99.92857142857143,187.0,22.0,94.5,384590.5714285714,896893.0,202669.0,354050.5,5384268.0,2018-10-05,2018-10-18
Lil Baby,Belly (Lil Baby & Gunna),0.766,0.692,1.0,-5.343,1.0,0.0705,0.175,0.0,0.0844,0.426,120.028,spotify:track:1yQvL8SzbF5JCroRKk9F07,191724.0,4.0,7.0,116.85714285714286,191.0,27.0,118.0,357568.28571428574,809308.0,222000.0,277216.0,2502978.0,2018-10-05,2018-10-11
Lil Baby,Deep End (Lil Baby & Gunna),0.658,0.535,11.0,-8.197,1.0,0.515,0.257,0.0,0.0981,0.395,150.055,spotify:track:16QjPRt5HYK0dnLGmGRCvf,174662.0,4.0,6.0,125.66666666666667,198.0,36.0,137.0,342703.3333333333,720781.0,213862.0,257160.5,2056220.0,2018-10-05,2018-10-10
Gunna,World Is Yours (Lil Baby & Gunna),0.834,0.557,6.0,-7.148,1.0,0.543,0.113,0.0,0.0694,0.575,109.867,spotify:track:0p0jvYdazuWBMC8QacxpUH,157199.0,4.0,5.0,119.0,170.0,39.0,141.0,354267.6,698378.0,231793.0,250002.0,1771338.0,2018-10-05,2018-10-09
Anderson .Paak,Tints (feat. Kendrick Lamar),0.805,0.833,1.0,-6.73,0.0,0.12,0.0859,0.0,0.0578,0.703,109.076,spotify:track:7c3SbTuufigBWURcICnAWy,268400.0,4.0,12.0,110.0,171.0,40.0,103.0,329626.4166666667,682875.0,202590.0,311612.0,3955517.0,2018-10-05,2018-11-19
Lil Baby,I Am (Lil Baby & Gunna),0.822,0.461,1.0,-6.506,1.0,0.449,0.328,0.0,0.122,0.268,130.003,spotify:track:3F57PtOdqRpD6euFYqtKXX,145060.0,4.0,7.0,112.14285714285714,160.0,42.0,117.0,338685.4285714286,664895.0,242325.0,288065.0,2370798.0,2018-10-05,2018-10-11
Lil Baby,Underdog (Lil Baby & Gunna),0.791,0.735,5.0,-4.764,0.0,0.16,0.0427,0.0,0.134,0.497,144.985,spotify:track:2Am26UXisQ91vBLYdqd7Pa,211853.0,4.0,5.0,130.8,189.0,43.0,155.0,335382.2,658968.0,219213.0,238712.0,1676911.0,2018-10-05,2018-10-09
Twenty One Pilots,Chlorine,0.609,0.674,10.0,-7.388,0.0,0.0548,0.0735,0.06,0.345,0.315,90.009,spotify:track:23OXdR7YuUBVWh5hSnYJau,324467.0,4.0,22.0,132.1818181818182,199.0,45.0,137.0,306634.0,642510.0,201096.0,247659.5,6745948.0,2018-10-05,2019-05-02
Lil Baby,Close Friends (Lil Baby & Gunna),0.676,0.578,10.0,-4.669,0.0,0.375,0.0509,0.0,0.0796,0.698,158.896,spotify:track:5nzhL67GpF9szXWg5y509A,203881.0,4.0,200.0,157.505,200.0,41.0,180.5,259733.135,632381.0,183214.0,231572.0,51946627.0,2018-10-05,2019-07-21
Lil Pump,Multi Millionaire (feat. Lil Uzi Vert),0.856,0.82,1.0,-3.813,1.0,0.0962,0.0226,0.0,0.168,0.723,146.009,spotify:track:7q8cy4uoA2itYATsKeXhcq,170959.0,4.0,11.0,96.81818181818181,165.0,51.0,86.0,343661.63636363635,609829.0,218446.0,331493.0,3780278.0,2018-10-05,2018-10-15
Lil Baby,My Jeans (Lil Baby & Gunna feat. Young Thug),0.435,0.715,11.0,-5.869,1.0,0.186,0.119,0.0,0.531,0.382,100.576,spotify:track:4T7cJdrTRqOBESPYfvfj2x,196448.0,5.0,2.0,89.5,126.0,53.0,89.5,435728.0,584836.0,286620.0,435728.0,871456.0,2018-10-05,2018-10-06
Twenty One Pilots,Smithereens,0.764,0.548,6.0,-7.627,1.0,0.14,0.296,1.01e-05,0.0769,0.519,151.02,spotify:track:5G6Gt9RtNaeIE418pd4yre,177040.0,4.0,8.0,106.375,195.0,57.0,92.0,338992.375,552068.0,229193.0,324698.5,2711939.0,2018-10-05,2018-10-12
Twenty One Pilots,Neon Gravestones,0.73,0.427,11.0,-9.834,0.0,0.138,0.379,0.000309,0.0893,0.392,149.45,spotify:track:0sXvjZV7p4uvyPN4uQo3FH,240267.0,3.0,7.0,97.14285714285714,145.0,61.0,87.0,349507.28571428574,543985.0,255890.0,323075.0,2446551.0,2018-10-05,2018-10-11
Lil Baby,Seals Pills (Lil Baby & Gunna),0.624,0.541,9.0,-7.162,0.0,0.0496,0.0137,1.01e-06,0.106,0.368,156.089,spotify:track:7HLglWbzDheHZ3VZUbxGLC,176331.0,4.0,2.0,107.5,149.0,66.0,107.5,393334.0,524136.0,262532.0,393334.0,786668.0,2018-10-05,2018-10-06
Gunna,Style Stealer (Lil Baby & Gunna),0.808,0.523,1.0,-7.034,0.0,0.0605,0.0741,0.000295,0.0957,0.321,155.998,spotify:track:1jzOG0T6JjvaOoHgzl91Nd,185382.0,4.0,2.0,108.0,145.0,71.0,108.0,388405.0,509742.0,267068.0,388405.0,776810.0,2018-10-05,2018-10-06
Twenty One Pilots,The Hype,0.53,0.816,9.0,-6.149,1.0,0.0503,0.0105,0.00061,0.379,0.371,87.019,spotify:track:7I3skNaQdvZSS7zXY2VHId,265373.0,4.0,7.0,111.14285714285714,166.0,74.0,101.0,325195.14285714284,501969.0,238333.0,303425.0,2276366.0,2018-10-05,2018-10-11
Twenty One Pilots,Cut My Lip,0.641,0.561,4.0,-5.856,1.0,0.0355,0.12,0.0021,0.358,0.678,111.938,spotify:track:6gFtgkh8ShkrJn52Cbdhxy,282613.0,4.0,7.0,131.42857142857142,194.0,93.0,116.0,294166.71428571426,445116.0,220572.0,276614.0,2059167.0,2018-10-05,2018-10-11
Twenty One Pilots,Pet Cheetah,0.653,0.684,7.0,-7.052,0.0,0.199,0.0615,0.000387,0.27,0.355,110.049,spotify:track:7daBwTiPNOVgoMUG4SICgh,198360.0,4.0,7.0,129.71428571428572,192.0,94.0,115.0,294653.4285714286,434512.0,221859.0,278421.0,2062574.0,2018-10-05,2018-10-11
Twenty One Pilots,Bandito,0.661,0.52,11.0,-8.367,0.0,0.028,0.256,0.0246,0.105,0.427,127.089,spotify:track:5INKIG4QNuD4xq7qZcfPzp,330987.0,4.0,6.0,127.33333333333333,172.0,96.0,119.0,297739.5,426701.0,233446.0,276108.0,1786437.0,2018-10-05,2018-10-10
Twenty One Pilots,Legend,0.716,0.575,0.0,-6.209,1.0,0.0368,0.0948,0.000257,0.0829,0.797,85.937,spotify:track:1CDVadnneswMxi6gBqJTtC,172560.0,4.0,6.0,142.0,196.0,102.0,135.5,277720.5,402687.0,215413.0,256391.0,1666323.0,2018-10-05,2018-10-10
Twenty One Pilots,Leave the City,0.506,0.379,4.0,-11.64,0.0,0.0334,0.726,0.00458,0.0956,0.299,134.985,spotify:track:5HCXMBxZIVaVLXpyoqPM3g,280493.0,4.0,5.0,153.6,192.0,113.0,152.0,264026.2,371079.0,220852.0,238644.0,1320131.0,2018-10-05,2018-10-09
Charli XCX,1999,0.739,0.742,7.0,-4.586,1.0,0.0329,0.0227,1.39e-06,0.229,0.659,124.016,spotify:track:05mAIVLkIWc2d1UBYZBCp8,189000.0,4.0,15.0,158.0,194.0,128.0,156.0,242120.6,310069.0,189643.0,241177.0,3631809.0,2018-10-05,2018-11-15
Alessia Cara,Trust My Lonely,0.613,0.668,0.0,-6.134,1.0,0.162,0.00421,2.04e-06,0.324,0.622,150.173,spotify:track:7eXT7U3FKrOM88xr1DsNwc,199747.0,4.0,1.0,163.0,163.0,163.0,163.0,279603.0,279603.0,279603.0,279603.0,279603.0,2018-10-05,2018-10-05
LANY,Malibu Nights,0.559,0.422,11.0,-11.89,1.0,0.195,0.701,1.99e-06,0.0853,0.191,74.002,spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl,286928.0,4.0,1.0,170.0,170.0,170.0,170.0,270164.0,270164.0,270164.0,270164.0,270164.0,2018-10-05,2018-10-05
T.I.,Jefe (feat. Meek Mill),0.713,0.825,2.0,-5.25,1.0,0.288,0.0925,0.0,0.58,0.742,127.95,spotify:track:595Sl1FDWMXRUktv5LO2gD,208486.0,4.0,3.0,180.33333333333334,193.0,163.0,185.0,232748.33333333334,253021.0,197947.0,247277.0,698245.0,2018-10-05,2018-10-07
Lady Gaga,Always Remember Us This Way,0.553,0.502,0.0,-5.972,1.0,0.0409,0.299,0.0,0.764,0.296,129.976,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,210200.0,4.0,60.0,97.36666666666666,198.0,41.0,83.5,344343.38333333336,519902.0,199805.0,350843.0,20660603.0,2018-10-07,2019-03-11
Bad Bunny,MIA (feat. Drake),0.817,0.539,6.0,-6.349,0.0,0.0621,0.0141,0.000496,0.099,0.158,97.062,spotify:track:116H0KvKr2Zl4RPuVBruDO,210368.0,4.0,287.0,78.09407665505226,200.0,2.0,66.0,500546.79790940764,2409584.0,198286.0,419851.0,143656931.0,2018-10-11,2020-01-01
Kodak Black,ZEZE (feat. Travis Scott & Offset),0.861,0.603,8.0,-5.788,0.0,0.176,0.0521,0.0,0.0924,0.504,98.043,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,228760.0,4.0,402.0,74.19402985074628,200.0,1.0,66.5,648290.5124378109,2823276.0,199388.0,380347.0,260612786.0,2018-10-12,2019-12-07
Quavo,PASS OUT (feat. 21 Savage),0.917,0.786,11.0,-4.921,0.0,0.208,0.0403,0.0,0.195,0.441,143.038,spotify:track:3edzl4zvKFi0D3iuF6cs2f,224903.0,4.0,23.0,81.91304347826087,196.0,3.0,71.0,502058.3043478261,1518689.0,216143.0,377752.0,11547341.0,2018-10-12,2018-11-03
Quavo,FLIP THE SWITCH (feat. Drake),0.853,0.637,3.0,-5.924,0.0,0.331,0.129,0.0,0.267,0.496,86.048,spotify:track:1rlIrbWboTRGeKfHhgbJRZ,156195.0,4.0,14.0,103.14285714285714,186.0,12.0,103.0,399570.64285714284,1098540.0,209541.0,343430.5,5593989.0,2018-10-12,2018-10-25
Quavo,BIGGEST ALLEY OOP,0.86,0.408,0.0,-5.389,1.0,0.189,0.166,0.0,0.111,0.0548,75.481,spotify:track:6Q36XucqrejMId3RydVhch,180960.0,4.0,7.0,96.71428571428571,159.0,23.0,87.0,374520.5714285714,835555.0,234830.0,285404.0,2621644.0,2018-10-12,2018-10-18
Quavo,RERUN (feat. Travis Scott),0.684,0.791,5.0,-4.435,1.0,0.309,0.0939,0.0,0.359,0.529,153.992,spotify:track:0JYAsQJWIuaYUvZGF1qapT,236948.0,4.0,7.0,104.14285714285714,172.0,28.0,92.0,358965.0,793077.0,226436.0,275205.0,2512755.0,2018-10-12,2018-10-18
Quavo,LOSE IT (feat. Lil Baby),0.962,0.573,7.0,-5.924,1.0,0.308,0.0161,0.0,0.109,0.728,125.035,spotify:track:69PkhA9q3xCWU2CzoZnLAu,237655.0,4.0,21.0,113.9047619047619,186.0,36.0,110.0,321578.6666666667,692141.0,209451.0,299959.0,6753152.0,2018-10-12,2018-11-01
Quavo,HUNCHO DREAMS,0.831,0.528,2.0,-7.635,1.0,0.534,0.0894,2.58e-05,0.396,0.232,153.987,spotify:track:7pVzUPjJ83QojsVcOthmxP,211963.0,4.0,5.0,118.4,194.0,37.0,139.0,333294.0,682858.0,205803.0,242333.0,1666470.0,2018-10-12,2018-10-16
Quavo,GIVE IT TO EM (feat. Saweetie),0.879,0.491,11.0,-7.459,0.0,0.339,0.013,0.0,0.112,0.224,152.008,spotify:track:1kvt3N2KmoSAunaEJNrgNM,182440.0,4.0,4.0,134.75,194.0,43.0,151.0,314102.75,601986.0,178799.0,237813.0,1256411.0,2018-10-12,2018-10-15
Quavo,SHINE,0.865,0.612,4.0,-6.316,1.0,0.384,0.0487,0.0,0.157,0.607,165.023,spotify:track:1yHdfeCpeKPmSzQdfqHtq8,163824.0,4.0,2.0,88.5,128.0,49.0,88.5,396861.5,536282.0,257441.0,396861.5,793723.0,2018-10-12,2018-10-13
Quavo,KEEP THAT SHIT (feat. Takeoff),0.875,0.717,5.0,-7.236,1.0,0.189,0.0708,0.000495,0.0949,0.607,153.037,spotify:track:2QApWGconWQE8BjaNfh7ik,176112.0,4.0,2.0,102.0,149.0,55.0,102.0,367740.0,505241.0,230239.0,367740.0,735480.0,2018-10-12,2018-10-13
Quavo,CHAMPAGNE ROSÉ (feat. Madonna & Cardi B),0.86,0.681,2.0,-7.016,0.0,0.163,0.0372,2.51e-06,0.0749,0.846,153.993,spotify:track:2i4WKnGYntsN4jEvDjkKBE,246741.0,4.0,3.0,129.33333333333334,193.0,60.0,135.0,310778.0,488587.0,197903.0,245844.0,932334.0,2018-10-12,2018-10-15
Quavo,FUCK 12 (feat. Offset),0.841,0.678,0.0,-4.664,0.0,0.189,0.767,0.0,0.4,0.717,121.023,spotify:track:2jBQmxZpQxF8jJfEdjJ9Qv,264920.0,4.0,2.0,112.0,162.0,62.0,112.0,351902.0,486659.0,217145.0,351902.0,703804.0,2018-10-12,2018-10-13
Quavo,HOW BOUT THAT?,0.827,0.819,3.0,-4.302,0.0,0.148,0.00525,0.0,0.184,0.325,145.016,spotify:track:7H0NHzIEzCoIENLC2o8Obj,160644.0,4.0,2.0,120.5,173.0,68.0,120.5,330001.0,446968.0,213034.0,330001.0,660002.0,2018-10-12,2018-10-13
Quavo,LOST (feat. Kid Cudi),0.908,0.499,6.0,-7.793,0.0,0.642,0.267,0.0,0.078,0.114,132.968,spotify:track:2H5CLUmtvo2VHEeWzMtUqW,278760.0,4.0,2.0,118.5,168.0,69.0,118.5,330118.5,446305.0,213932.0,330118.5,660237.0,2018-10-12,2018-10-13
Little Mix,Woman Like Me (feat. Nicki Minaj),0.754,0.854,5.0,-3.449,0.0,0.0608,0.177,0.0,0.0808,0.8,75.002,spotify:track:222B3aljXx6fFwKmFjuBED,229720.0,4.0,54.0,85.37037037037037,187.0,45.0,67.5,379898.4259259259,502051.0,180916.0,404477.0,20514515.0,2018-10-12,2018-12-05
Quavo,GO ALL THE WAY,0.815,0.737,7.0,-4.474,0.0,0.0447,0.25,1.55e-06,0.186,0.767,105.056,spotify:track:5EOF6DK6p9KycvqZwGcQzh,196519.0,4.0,2.0,139.0,195.0,83.0,139.0,293867.0,389078.0,198656.0,293867.0,587734.0,2018-10-12,2018-10-13
Quavo,SWING (feat. Normani & Davido),0.76,0.603,5.0,-5.898,1.0,0.12,0.372,0.0,0.112,0.515,97.887,spotify:track:5KDfDLEaGAQ2uyuzsWByVa,303889.0,4.0,1.0,86.0,86.0,86.0,86.0,383198.0,383198.0,383198.0,383198.0,383198.0,2018-10-12,2018-10-12
Quavo,BIG BRO,0.857,0.673,1.0,-7.611,1.0,0.322,0.337,0.0,0.126,0.465,154.988,spotify:track:4nTTGWjZ7IeHBdnDnxeiES,216720.0,4.0,1.0,118.0,118.0,118.0,118.0,320133.0,320133.0,320133.0,320133.0,320133.0,2018-10-12,2018-10-12
Ella Mai,Gut Feeling (feat. H.E.R.),0.604,0.551,10.0,-5.768,0.0,0.0478,0.406,0.0,0.395,0.423,76.067,spotify:track:1dxy88oPzmIN9QAyCNfXmW,236384.0,4.0,1.0,135.0,135.0,135.0,135.0,292777.0,292777.0,292777.0,292777.0,292777.0,2018-10-12,2018-10-12
Ella Mai,Whatchamacallit (feat. Chris Brown),0.656,0.616,5.0,-4.668,1.0,0.0392,0.17,0.0,0.219,0.269,98.871,spotify:track:1YLfaRr3QIW1fF3nvDO0gX,179411.0,4.0,2.0,163.5,177.0,150.0,163.5,238247.0,268222.0,208272.0,238247.0,476494.0,2018-10-12,2018-10-13
Belly,Immigrant,0.698,0.835,1.0,-4.847,0.0,0.414,0.556,0.0,0.209,0.646,89.11,spotify:track:7xV2KiZcW7oUCUyYWzrxnC,232853.0,4.0,1.0,161.0,161.0,161.0,161.0,260266.0,260266.0,260266.0,260266.0,260266.0,2018-10-12,2018-10-12
Shawn Mendes,Under Pressure,0.667,0.478,2.0,-5.345,1.0,0.0316,0.2,0.0,0.0927,0.337,113.502,spotify:track:2fLyikLZmHxW4XdToFpDdN,233029.0,4.0,1.0,188.0,188.0,188.0,188.0,234322.0,234322.0,234322.0,234322.0,234322.0,2018-10-12,2018-10-12
Avril Lavigne,Head Above Water,0.578,0.694,5.0,-5.351,1.0,0.0706,0.0112,0.0,0.102,0.268,129.921,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,220850.0,4.0,12.0,165.58333333333334,195.0,130.0,173.0,232513.0,271881.0,177855.0,235944.5,2790156.0,2018-10-14,2018-10-25
Lady Gaga,Look What I Found,0.849,0.493,1.0,-4.1,0.0,0.0417,0.456,0.000463,0.133,0.447,97.012,spotify:track:1l9G7M8gNyQsgOGWZGoQsT,175240.0,4.0,7.0,178.14285714285714,190.0,161.0,181.0,222035.57142857142,238211.0,205742.0,224553.0,1554249.0,2018-10-15,2018-10-24
Bradley Cooper,Maybe It's Time,0.699,0.282,7.0,-7.65,1.0,0.0374,0.798,1.23e-06,0.0981,0.359,79.776,spotify:track:6jMbPsH6lTOLs5n8Af26AG,159293.0,4.0,1.0,196.0,196.0,196.0,196.0,196709.0,196709.0,196709.0,196709.0,196709.0,2018-10-15,2018-10-15
Future,Fine China,0.656,0.542,7.0,-7.358,1.0,0.323,0.0484,0.0,0.126,0.551,166.111,spotify:track:5274I4mUMnYczyeXkGDWZN,141587.0,4.0,213.0,88.35680751173709,200.0,2.0,69.0,442374.38497652585,1715989.0,194317.0,408493.0,94225744.0,2018-10-16,2019-12-13
Billie Eilish,when the party's over,0.367,0.111,4.0,-14.084,1.0,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,spotify:track:43zdsphuZLzwA9k4DJhU0I,196077.0,4.0,544.0,53.88419117647059,183.0,5.0,53.5,502569.4117647059,1592762.0,276704.0,444828.0,273397760.0,2018-10-17,2020-04-12
